ESTACIÓN,CÓDIGO,X=N,Y=E,MUNICIPIO,CUENCA,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,1999,181.8,317.5,168,165.4,42.2,82.3,15.9,36.6,91.9,208.1,172.1,145.3
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2000,53.9,133.7,198.3,42.2,180.5,68.2,47.9,26.1,147,89.9,98.6,53.8
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2001,16.5,67.7,102.9,41.3,106.4,0.4,9.4,11.3,108.3,102.4,105.7,135.6
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2002,18.6,76.4,173.4,257,106.7,82.9,31.3,17.8,50.6,207.2,66.4,151.5
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2003,16,102.4,135.6,168,10.3,,24.8,15.3,67.9,135.1,172.1,35.2
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2004,47.2,78,113.2,209.2,166.1,19.4,37.3,31.6,110.4,157.2,236.5,108.3
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2005,0,48.7,101.8,61.6,229.6,33.7,35.1,35.6,79.9,104.4,147.2,53.3
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2006,82.8,81.1,168.7,207.5,151.5,40.6,9,14.2,39.2,165.3,173.4,135.1
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2007,12,12,127.3,122.6,87,51.2,37.1,54.8,61.5,255.7,162.1,162
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2008,193.9,128.5,199.6,78,215.5,70.1,50.3,35.5,60,110.4,192.6,151
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2009,77.4,117.6,324.2,65.9,118.2,64.5,60.5,56.9,81.6,97.3,138.9,92.5
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2010,25.2,6,55.4,355.7,249.3,81.2,128.2,28,62,29.7,331.6,262.3
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2011,59.6,192.5,177.2,278.2,197.8,43.1,33.1,0.1,86.7,256.3,212.8,197.3
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2012,140.1,132,99.3,226.3,43.8,32.6,60.3,40.8,23.2,165.6,123.5,76.7
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2013,83.9,136.5,74.4,158,199.4,24.4,13.9,104.7,31.2,60.7,216.5,114.2
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2014,135.69999999999999,189.8,85.5,81,189.3,23.8,9.199999999999999,22.2,12.2,156.6,191.3,229.4
La Mesa,2120639,1003360,957190,La Mesa,R. Apulo,2016,0,42.6,145,219.8,102.4,13.9,27.6,15.1,112.5,80.2,254.1,112.5
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1987,9,83,70,138.3,181.3,24.9,56.7,90.3,69.7,148,158.3,41.5
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1988,91.1,68.1,0.5,145,139.6,125.5,97.6,22.1,31.8,59,308.5,99.8
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1989,69.8,71.5,166.5,22,192.5,57.6,27,10.1,62.9,205.9,63.2,41.3
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1990,90,114.8,121.8,81.1,138.4,49.2,8.5,21.3,8.2,100.2,211.2,117.6
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1991,54.3,78.1,164,167.6,183.3,95.6,14.7,44.7,174.5,21.9,196.3,33.6
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1992,74.2,28.6,19,100.1,81.1,39,13.8,50.3,125.3,84.7,192.6,82
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1993,80.3,63.3,201.6,173.4,152.2,2.6,22.1,48.3,61,78.8,85,69.7
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1994,69.2,220.9,223.6,209.8,116.2,18.8,67,29.4,89.9,99.9,66.7,35.1
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1995,6.7,32,96,115.1,162.6,94,58.3,98,111.8,173.2,149,95.9
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1996,92.8,122.5,93.3,159.4,104.6,67.1,66.3,22.3,67.8,114.7,105.2,68.5
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1997,50.5,49.2,58.2,161.5,116.7,111.2,9,1.1,87.8,93.8,148.5,0
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1998,67.6,14.9,40.3,177.6,139.4,8.3,10.5,53.9,99.5,113.5,123.8,75.6
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,1999,48.1,160.4,83.9,200.8,58.4,153.2,6.2,42.4,230.5,192.8,146.8,120.6
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2000,65.5,88.7,112.1,111.4,128.5,66.1,21.9,41.5,203.1,94.8,61.6,74
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2001,56.1,136.4,111.6,83.5,157.8,4.7,64.4,0,73.2,174.2,57.6,119.5
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2002,27.4,18.2,276.9,217.3,171.1,100,41.7,16.6,57.9,159.4,88.6,101.8
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2003,20.6,41,135.8,222.2,44.6,0,27.8,3.4,260.8,130,359.8,7.4
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2004,13.3,119.8,110.7,128.6,118,9.1,37.7,12.2,48.4,58.1,125.5,93.7
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2005,93.9,63.5,56.5,116.7,229.8,28.3,13.5,87.5,119,171.8,196.5,137.3
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2006,42.3,20.8,125.1,162,82,50.1,22.2,16.3,59.5,101,246.6,81.5
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2007,0,2.9,175.8,152.1,127.8,14.2,65.1,60.5,33,244.6,143.7,55.5
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2008,162,92.1,111.1,72.5,139.9,66.3,44.5,33.4,29.6,178,224.7,36.3
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2009,195.6,42,208.4,64.7,0,0,0,0,0,74.1,117.6,91.6
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2010,0,21.7,33.3,324.6,147.3,45.7,53.2,51.7,39.1,59.5,150.8,90.6
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2011,62.7,69.8,228.7,311,227.7,10.3,39.7,43,82.3,96.7,169.6,128
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2012,114.4,85.6,74.7,340.5,133.2,31.2,36,25.2,15,237.1,170,13.3
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2013,26.4,192.1,47.8,155.5,175.2,37.6,13.8,38.8,143,140.9,245,159.5
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2014,68.2,159.30000000000001,167.5,108,180.7,22.6,2.1,14.7,61.4,176.7,179.8,85.6
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2015,108.4,54.5,96.3,83.8,39.799999999999997,38.1,9.300000000000001,0,41.4,159.69999999999999,121.9,10.7
La Victoria,2120640,985690,941710,Tocaima,Río Bogotá,2016,19.600000000000001,90.2,232.1,193.5,46.7,19.600000000000001,19.399999999999999,21.8,115.3,321,215.7,145.6
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1987,0,0,64.6,134.2,194.4,17.7,49.6,39.6,127.4,151.4,116.3,45.9
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1988,72.6,153.7,38.8,206.8,90,146.7,251.3,166.2,106.1,54.7,334.1,175.4
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1989,42.6,143.8,91.1,77.6,157.1,48.6,13.8,68.6,136.6,328.8,91.9,21.9
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1990,105.5,254.9,207.2,96.1,151.9,56.7,10.5,12.9,90.2,245.7,237.3,121.5
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1991,35.9,45.5,262,135.1,107.9,35.6,24,53,185.8,51.4,230.8,136.6
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1992,94.9,59.8,28.1,130.7,55.4,21.3,19.1,30.1,82.8,53.5,192.9,223.9
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1993,68.6,23.7,111.4,152.8,149.5,10.6,29.8,15.5,73.1,73.2,59.4,52.3
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1994,105.6,135.7,193.5,112.9,216.8,29.6,47.9,28.5,65.1,141.2,234.2,2.6
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1995,15,83.4,97.8,88.2,92.5,123.6,79,106.9,55,136.6,152.2,108.2
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1996,158.5,136.9,315,122.5,165.6,30.5,72.7,26.6,68.4,211.8,130,110.8
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1997,123.1,157.5,172.1,224.1,156.3,85,12.4,0,51.6,28.6,45.4,47.3
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1998,108,71.6,78.9,112.4,151.9,13.7,57.5,73.1,75.8,168.8,97,92.8
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,1999,53.5,160.4,88,180.5,37.1,251.5,11.8,22.2,243.6,207.6,153,152.7
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2000,85.1,68.1,124.4,13.6,156.6,134.1,34.7,34.3,112.2,48.7,96.6,65
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2001,53,81,141.9,68.3,49.2,43.4,37.3,1.1,61.4,188.2,53.6,155.8
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2002,7.2,45.6,317.1,290.2,41.9,1.1,6.7,5.7,1.3,0,0,16
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2003,5.7,38.3,131,41,3.2,0,5.8,3.4,65.2,270.9,102.7,20.4
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2006,0,89.7,138.1,116.1,51.9,130,0,15.3,36.3,42,13,125.2
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2007,26.4,18.1,171.7,68.7,96.5,16,4.7,38,12.9,281.8,171.4,36.2
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2008,152.2,209.7,51.3,59.1,159.9,99,21.2,148.2,37.5,115.8,41.5,14.6
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2009,49,60.3,206.7,68.2,120.6,107,14.2,3.4,94.5,164.1,195.2,62.2
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2010,20.7,47.8,76.8,120.1,136.6,88.2,126.3,21.5,31.6,6.8,181.5,50.1
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2011,0,93.9,83.6,367.3,74.5,7.1,43.6,22.5,0,69,335.4,31
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2012,107.1,60.8,107.3,398.3,69.7,18.2,36.8,51.1,53,256.5,112.7,59.2
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2013,0,41.2,59.9,98.1,188.4,44.1,12.3,29.3,94.5,49.6,252.8,98.3
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2014,76.2,131.69999999999999,141.4,106.7,225.2,45.9,4.7,26.4,31.6,183.5,301.60000000000002,139.30000000000001
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2015,143.80000000000001,96.8,142.80000000000001,146.1,28.3,27.7,20.100000000000001,5.5,30.6,149.30000000000001,0,0
Esc Samper Madrid,2120641,988200,948800,Apulo,R. Calandaima,2016,0,0,132.4,122.4,66.5,29.2,35.6,8.9,126.1,256.39999999999998,156.30000000000001,264.2
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1991,0,0,0,0,0,0,0,0,0,0,0,8.2
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1992,54.5,78.5,57.3,120.3,240,28.1,22.5,3.1,106.2,61.7,129.5,26.6
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1993,78.4,47.7,96.3,112.5,166.4,6.7,9.1,8,33.2,0.8,91.7,0
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1994,52.1,16,0,0,0,0,0,0,0,0,0,0
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1995,0,0,0,108.8,121,141.8,28.6,75.6,125.5,153.7,43,81
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1996,115.7,47.1,80.8,112.2,142.2,143.4,63.8,40.8,113.2,229.1,57.6,8
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1997,35.9,20.6,95.6,98.5,63,50.7,0.4,0.9,59.3,104.5,11.2,4
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1998,16.4,7.4,77.7,116.8,78.9,0,0,0,35.6,143.3,42,142.7
Argelia,2120644,974200,925400,Ricáurte,R. Bogotá,1999,60.8,139.9,25.6,182.5,20.3,155.4,49.4,4.3,48.9,131.4,71.5,74.7
