,Prep,Month,nino34,probNeutral,probNino,probNina,state,nextState
2006-01-22,0.0,1,-1.076739,0.49,0.01,0.5,0,0
2006-01-23,0.0,1,-0.9547883,0.49,0.01,0.5,0,0
2006-01-24,0.0,1,-0.8781774,0.49,0.01,0.5,0,0
2006-01-25,0.0,1,-0.8474079999999999,0.49,0.01,0.5,0,1
2006-01-26,0.3,1,-0.7991589,0.49,0.01,0.5,1,1
2006-01-27,1.6,1,-0.8480549000000001,0.49,0.01,0.5,1,1
2006-01-28,0.9,1,-0.9782521999999999,0.49,0.01,0.5,1,0
2006-01-29,0.0,1,-1.060891,0.49,0.01,0.5,0,0
2006-01-30,0.0,1,-0.9795139,0.49,0.01,0.5,0,0
2006-01-31,0.0,1,-0.9100601999999999,0.49,0.01,0.5,0,0
2006-02-01,0.0,2,-0.961419,0.34,0.01,0.65,0,0
2006-02-02,0.0,2,-1.058801,0.34,0.01,0.65,0,0
2006-02-03,0.0,2,-1.100185,0.34,0.01,0.65,0,1
2006-02-04,0.2,2,-1.122435,0.34,0.01,0.65,1,0
2006-02-05,0.0,2,-1.129628,0.34,0.01,0.65,0,0
2006-02-06,0.0,2,-1.126024,0.34,0.01,0.65,0,1
2006-02-07,0.5,2,-1.072527,0.34,0.01,0.65,1,1
2006-02-08,0.3,2,-0.8640890999999999,0.34,0.01,0.65,1,0
2006-02-09,0.0,2,-0.8135715,0.34,0.01,0.65,0,0
2006-02-10,0.0,2,-0.7756621,0.34,0.01,0.65,0,0
2006-02-11,0.0,2,-0.7646641,0.34,0.01,0.65,0,0
2006-02-12,0.0,2,-0.6714728,0.34,0.01,0.65,0,0
2006-02-13,0.0,2,-0.7269023,0.34,0.01,0.65,0,0
2006-02-14,0.0,2,-0.8359786,0.34,0.01,0.65,0,0
2006-02-15,0.0,2,-0.8566551,0.34,0.01,0.65,0,0
2006-02-16,0.0,2,-0.8579969000000001,0.34,0.01,0.65,0,0
2006-02-17,0.0,2,-0.7719014,0.34,0.01,0.65,0,0
2006-02-18,0.0,2,-0.6902884,0.34,0.01,0.65,0,0
2006-02-19,0.0,2,-0.596723,0.34,0.01,0.65,0,0
2006-02-20,0.0,2,-0.5105616,0.34,0.01,0.65,0,1
2006-02-21,15.5,2,-0.4328856,0.34,0.01,0.65,1,0
2006-02-22,0.0,2,-0.3470267,0.34,0.01,0.65,0,0
2006-02-23,0.0,2,-0.3398866,0.34,0.01,0.65,0,0
2006-02-24,0.0,2,-0.39186609999999994,0.34,0.01,0.65,0,0
2006-02-25,0.0,2,-0.49936379999999997,0.34,0.01,0.65,0,0
2006-02-26,0.0,2,-0.5153795,0.34,0.01,0.65,0,1
2006-02-27,15.2,2,-0.5519609000000001,0.34,0.01,0.65,1,0
2006-02-28,0.0,2,-0.7477589,0.34,0.01,0.65,0,0
2006-03-01,0.0,3,-0.9614059000000001,0.45,0.02,0.53,0,1
2006-03-02,4.8,3,-0.8819195,0.45,0.02,0.53,1,1
2006-03-03,24.7,3,-0.7221783,0.45,0.02,0.53,1,1
2006-03-04,1.4,3,-0.7792031999999999,0.45,0.02,0.53,1,0
2006-03-05,0.0,3,-0.8519953000000001,0.45,0.02,0.53,0,1
2006-03-06,3.9,3,-0.8407730999999999,0.45,0.02,0.53,1,1
2006-03-07,11.1,3,-0.7325616,0.45,0.02,0.53,1,1
2006-03-08,11.9,3,-0.7101719,0.45,0.02,0.53,1,1
2006-03-09,1.7,3,-0.7022194,0.45,0.02,0.53,1,1
2006-03-10,5.7,3,-0.7256796999999999,0.45,0.02,0.53,1,1
2006-03-11,1.9,3,-0.6685039,0.45,0.02,0.53,1,1
2006-03-12,0.1,3,-0.6399090000000001,0.45,0.02,0.53,1,1
2006-03-13,0.3,3,-0.6771560000000001,0.45,0.02,0.53,1,1
2006-03-14,0.6,3,-0.7143786999999999,0.45,0.02,0.53,1,1
2006-03-15,1.8,3,-0.7238984,0.45,0.02,0.53,1,1
2006-03-16,6.0,3,-0.6418050000000001,0.45,0.02,0.53,1,1
2006-03-17,42.5,3,-0.6370395000000001,0.45,0.02,0.53,1,1
2006-03-18,24.0,3,-0.6858434,0.45,0.02,0.53,1,1
2006-03-19,0.3,3,-0.6611322,0.45,0.02,0.53,1,0
2006-03-20,0.0,3,-0.702616,0.45,0.02,0.53,0,0
2006-03-21,0.0,3,-0.7263514,0.45,0.02,0.53,0,1
2006-03-22,1.0,3,-0.7191599,0.45,0.02,0.53,1,1
2006-03-23,3.4,3,-0.7179142,0.45,0.02,0.53,1,1
2006-03-24,6.0,3,-0.6732023,0.45,0.02,0.53,1,1
2006-03-25,8.3,3,-0.6841210999999999,0.45,0.02,0.53,1,1
2006-03-26,6.4,3,-0.6107824000000001,0.45,0.02,0.53,1,1
2006-03-27,2.1,3,-0.5182422000000001,0.45,0.02,0.53,1,1
2006-03-28,0.3,3,-0.4151299,0.45,0.02,0.53,1,0
2006-03-29,0.0,3,-0.4190906,0.45,0.02,0.53,0,1
2006-03-30,44.7,3,-0.45964269999999996,0.45,0.02,0.53,1,0
2006-03-31,0.0,3,-0.4268760999999999,0.45,0.02,0.53,0,0
2006-04-01,0.0,4,-0.2496299,0.8,0.1,0.1,0,0
2006-04-02,0.0,4,-0.164949,0.8,0.1,0.1,0,1
2006-04-03,7.7,4,-0.13145720000000002,0.8,0.1,0.1,1,1
2006-04-04,16.4,4,-0.07997993,0.8,0.1,0.1,1,1
2006-04-05,15.0,4,-0.06012129,0.8,0.1,0.1,1,1
2006-04-06,0.4,4,-0.06879723,0.8,0.1,0.1,1,0
2006-04-07,0.0,4,-0.1297892,0.8,0.1,0.1,0,1
2006-04-08,3.2,4,-0.07875381,0.8,0.1,0.1,1,1
2006-04-09,38.7,4,0.05184972,0.8,0.1,0.1,1,1
2006-04-10,0.1,4,0.1013653,0.8,0.1,0.1,1,1
2006-04-11,11.2,4,0.12189180000000001,0.8,0.1,0.1,1,1
2006-04-12,6.0,4,0.07145471,0.8,0.1,0.1,1,1
2006-04-13,1.5,4,-0.09461123,0.8,0.1,0.1,1,0
2006-04-14,0.0,4,-0.1554671,0.8,0.1,0.1,0,0
2006-04-15,0.0,4,-0.25679450000000004,0.8,0.1,0.1,0,1
2006-04-16,2.5,4,-0.2543995,0.8,0.1,0.1,1,1
2006-04-17,7.5,4,-0.21593009999999999,0.8,0.1,0.1,1,1
2006-04-18,0.1,4,-0.31124109999999994,0.8,0.1,0.1,1,0
2006-04-19,0.0,4,-0.4041002,0.8,0.1,0.1,0,0
2006-04-20,0.0,4,-0.494828,0.8,0.1,0.1,0,1
2006-04-21,1.2,4,-0.428471,0.8,0.1,0.1,1,1
2006-04-22,0.9,4,-0.317676,0.8,0.1,0.1,1,0
2006-04-23,0.0,4,-0.1269137,0.8,0.1,0.1,0,0
2006-04-24,0.0,4,-0.1318765,0.8,0.1,0.1,0,1
2006-04-25,19.1,4,-0.0865131,0.8,0.1,0.1,1,1
2006-04-26,6.3,4,-0.1271941,0.8,0.1,0.1,1,0
2006-04-27,0.0,4,-0.1074069,0.8,0.1,0.1,0,1
2006-04-28,0.3,4,-0.06422365,0.8,0.1,0.1,1,1
2006-04-29,10.0,4,-0.005360533000000001,0.8,0.1,0.1,1,1
2006-04-30,5.6,4,-0.0609342,0.8,0.1,0.1,1,1
2006-05-01,5.6,5,-0.07177122,0.9,0.05,0.05,1,1
2006-05-02,5.3,5,-0.10762069999999999,0.9,0.05,0.05,1,1
2006-05-03,12.6,5,-0.1515675,0.9,0.05,0.05,1,1
2006-05-04,11.7,5,-0.13449860000000002,0.9,0.05,0.05,1,1
2006-05-05,17.3,5,-0.08982848,0.9,0.05,0.05,1,1
2006-05-06,11.1,5,-0.08101129,0.9,0.05,0.05,1,1
2006-05-07,7.3,5,-0.07904977,0.9,0.05,0.05,1,1
2006-05-08,2.3,5,-0.07324928,0.9,0.05,0.05,1,1
2006-05-09,15.1,5,-0.11419080000000001,0.9,0.05,0.05,1,1
2006-05-10,6.5,5,-0.1395106,0.9,0.05,0.05,1,1
2006-05-11,34.4,5,-0.1344326,0.9,0.05,0.05,1,1
2006-05-12,0.1,5,-0.08911937,0.9,0.05,0.05,1,0
2006-05-13,0.0,5,-0.02385145,0.9,0.05,0.05,0,0
2006-05-14,0.0,5,0.1520894,0.9,0.05,0.05,0,1
2006-05-15,2.2,5,0.1857676,0.9,0.05,0.05,1,1
2006-05-16,3.3,5,0.23735830000000002,0.9,0.05,0.05,1,1
2006-05-17,3.4,5,0.28385759999999993,0.9,0.05,0.05,1,0
2006-05-18,0.0,5,0.2401739,0.9,0.05,0.05,0,1
2006-05-19,2.7,5,0.18657820000000003,0.9,0.05,0.05,1,1
2006-05-20,44.7,5,0.21725799999999998,0.9,0.05,0.05,1,1
2006-05-21,2.7,5,0.2484567,0.9,0.05,0.05,1,0
2006-05-22,0.0,5,0.2506705,0.9,0.05,0.05,0,0
2006-05-23,0.0,5,0.21414770000000002,0.9,0.05,0.05,0,1
2006-05-24,0.3,5,0.16769779999999998,0.9,0.05,0.05,1,1
2006-05-25,1.3,5,0.07020113,0.9,0.05,0.05,1,1
2006-05-26,0.7,5,0.01393529,0.9,0.05,0.05,1,1
2006-05-27,0.2,5,0.07810674,0.9,0.05,0.05,1,1
2006-05-28,1.1,5,0.02095818,0.9,0.05,0.05,1,0
2006-05-29,0.0,5,0.07420442,0.9,0.05,0.05,0,0
2006-05-30,0.0,5,0.1846276,0.9,0.05,0.05,0,1
2006-05-31,3.0,5,0.2660735,0.9,0.05,0.05,1,1
2006-06-01,5.7,6,0.35868920000000004,0.8,0.15,0.05,1,1
2006-06-02,0.2,6,0.3930417,0.8,0.15,0.05,1,1
2006-06-03,4.8,6,0.268679,0.8,0.15,0.05,1,1
2006-06-04,3.9,6,0.28944580000000003,0.8,0.15,0.05,1,1
2006-06-05,3.9,6,0.31239459999999997,0.8,0.15,0.05,1,1
2006-06-06,11.2,6,0.3611791,0.8,0.15,0.05,1,1
2006-06-07,35.2,6,0.4234852,0.8,0.15,0.05,1,1
2006-06-08,0.9,6,0.45556800000000003,0.8,0.15,0.05,1,1
2006-06-09,11.5,6,0.5021896,0.8,0.15,0.05,1,1
2006-06-10,16.0,6,0.5632996,0.8,0.15,0.05,1,1
2006-06-11,2.5,6,0.4807049,0.8,0.15,0.05,1,0
2006-06-12,0.0,6,0.41720290000000004,0.8,0.15,0.05,0,1
2006-06-13,4.7,6,0.3816434,0.8,0.15,0.05,1,1
2006-06-14,0.2,6,0.2844869,0.8,0.15,0.05,1,1
2006-06-15,0.2,6,0.2602642,0.8,0.15,0.05,1,0
2006-06-16,0.0,6,0.23989629999999998,0.8,0.15,0.05,0,0
2006-06-17,0.0,6,0.2617492,0.8,0.15,0.05,0,1
2006-06-18,3.5,6,0.28399800000000003,0.8,0.15,0.05,1,1
2006-06-19,7.4,6,0.2952344,0.8,0.15,0.05,1,1
2006-06-20,0.1,6,0.32953990000000005,0.8,0.15,0.05,1,0
2006-06-21,0.0,6,0.2743853,0.8,0.15,0.05,0,0
2006-06-22,0.0,6,0.1998598,0.8,0.15,0.05,0,0
2006-06-23,0.0,6,0.2291496,0.8,0.15,0.05,0,0
2006-06-24,0.0,6,0.22320810000000002,0.8,0.15,0.05,0,1
2006-06-25,0.1,6,0.09818351,0.8,0.15,0.05,1,1
2006-06-26,3.4,6,0.07935102,0.8,0.15,0.05,1,0
2006-06-27,0.0,6,0.08613839,0.8,0.15,0.05,0,0
2006-06-28,0.0,6,0.1426397,0.8,0.15,0.05,0,0
2006-06-29,0.0,6,0.06058416,0.8,0.15,0.05,0,0
2006-06-30,0.0,6,-0.09759455,0.8,0.15,0.05,0,0
2006-07-01,0.0,7,-0.06383739,0.63,0.35,0.02,0,0
2006-07-02,0.0,7,0.06314069,0.63,0.35,0.02,0,0
2006-07-03,0.0,7,0.0438092,0.63,0.35,0.02,0,0
2006-07-04,0.0,7,-0.01833349,0.63,0.35,0.02,0,0
2006-07-05,0.0,7,-0.0488921,0.63,0.35,0.02,0,0
2006-07-06,0.0,7,0.0435357,0.63,0.35,0.02,0,1
2006-07-07,0.4,7,0.12428800000000001,0.63,0.35,0.02,1,0
2006-07-08,0.0,7,0.07185759,0.63,0.35,0.02,0,1
2006-07-09,0.2,7,0.10568980000000001,0.63,0.35,0.02,1,0
2006-07-10,0.0,7,0.1668134,0.63,0.35,0.02,0,1
2006-07-11,0.2,7,0.2158279,0.63,0.35,0.02,1,0
2006-07-12,0.0,7,0.1417382,0.63,0.35,0.02,0,1
2006-07-13,5.9,7,0.04529888,0.63,0.35,0.02,1,0
2006-07-14,0.0,7,0.00135159,0.63,0.35,0.02,0,0
2006-07-15,0.0,7,0.04927131,0.63,0.35,0.02,0,1
2006-07-16,0.7,7,0.03332676,0.63,0.35,0.02,1,1
2006-07-17,0.5,7,0.1134336,0.63,0.35,0.02,1,1
2006-07-18,0.3,7,0.2004015,0.63,0.35,0.02,1,1
2006-07-19,0.1,7,0.2412478,0.63,0.35,0.02,1,1
2006-07-20,0.1,7,0.17167929999999998,0.63,0.35,0.02,1,1
2006-07-21,0.9,7,0.1427318,0.63,0.35,0.02,1,0
2006-07-22,0.0,7,0.1178039,0.63,0.35,0.02,0,1
2006-07-23,0.2,7,0.1737307,0.63,0.35,0.02,1,0
2006-07-24,0.0,7,0.303212,0.63,0.35,0.02,0,0
2006-07-25,0.0,7,0.2861462,0.63,0.35,0.02,0,1
2006-07-26,6.4,7,0.2681107,0.63,0.35,0.02,1,1
2006-07-27,0.6,7,0.29331820000000003,0.63,0.35,0.02,1,0
2006-07-28,0.0,7,0.3134522,0.63,0.35,0.02,0,0
2006-07-29,0.0,7,0.3162493,0.63,0.35,0.02,0,0
2006-07-30,0.0,7,0.30529029999999996,0.63,0.35,0.02,0,0
2006-07-31,0.0,7,0.3040118,0.63,0.35,0.02,0,0
2006-08-01,0.0,8,0.29664250000000003,0.6,0.38,0.02,0,0
2006-08-02,0.0,8,0.2679134,0.6,0.38,0.02,0,1
2006-08-03,0.3,8,0.27879970000000004,0.6,0.38,0.02,1,0
2006-08-04,0.0,8,0.3315805,0.6,0.38,0.02,0,0
2006-08-05,0.0,8,0.328191,0.6,0.38,0.02,0,0
2006-08-06,0.0,8,0.28580659999999997,0.6,0.38,0.02,0,1
2006-08-07,0.5,8,0.29937270000000005,0.6,0.38,0.02,1,1
2006-08-08,2.8,8,0.31464390000000003,0.6,0.38,0.02,1,0
2006-08-09,0.0,8,0.2306667,0.6,0.38,0.02,0,0
2006-08-10,0.0,8,0.1919586,0.6,0.38,0.02,0,1
2006-08-11,0.5,8,0.21318539999999997,0.6,0.38,0.02,1,0
2006-08-12,0.0,8,0.3703324,0.6,0.38,0.02,0,0
2006-08-13,0.0,8,0.37339629999999996,0.6,0.38,0.02,0,0
2006-08-14,0.0,8,0.37134,0.6,0.38,0.02,0,0
2006-08-15,0.0,8,0.524961,0.6,0.38,0.02,0,1
2006-08-16,0.2,8,0.5658925,0.6,0.38,0.02,1,1
2006-08-17,1.4,8,0.49233469999999996,0.6,0.38,0.02,1,1
2006-08-18,1.8,8,0.5206068,0.6,0.38,0.02,1,0
2006-08-19,0.0,8,0.48371990000000004,0.6,0.38,0.02,0,0
2006-08-20,0.0,8,0.5781246,0.6,0.38,0.02,0,0
2006-08-21,0.0,8,0.6380479,0.6,0.38,0.02,0,1
2006-08-22,1.3,8,0.6725522,0.6,0.38,0.02,1,1
2006-08-23,0.2,8,0.6525213000000001,0.6,0.38,0.02,1,1
2006-08-24,1.0,8,0.5407659,0.6,0.38,0.02,1,1
2006-08-25,1.4,8,0.4511633,0.6,0.38,0.02,1,0
2006-08-26,0.0,8,0.44057170000000007,0.6,0.38,0.02,0,1
2006-08-27,9.0,8,0.4816613,0.6,0.38,0.02,1,0
2006-08-28,0.0,8,0.5305251999999999,0.6,0.38,0.02,0,1
2006-08-29,1.9,8,0.6218741,0.6,0.38,0.02,1,0
2006-08-30,0.0,8,0.6899403000000001,0.6,0.38,0.02,0,1
2006-08-31,0.4,8,0.6953682,0.6,0.38,0.02,1,0
2006-09-01,0.0,9,0.6562960999999999,0.43,0.55,0.02,0,0
2006-09-02,0.0,9,0.5707460999999999,0.43,0.55,0.02,0,0
2006-09-03,0.0,9,0.5521854,0.43,0.55,0.02,0,0
2006-09-04,0.0,9,0.5861328,0.43,0.55,0.02,0,0
2006-09-05,0.0,9,0.6140317,0.43,0.55,0.02,0,1
2006-09-06,0.5,9,0.5879526999999999,0.43,0.55,0.02,1,1
2006-09-07,1.4,9,0.5379384,0.43,0.55,0.02,1,0
2006-09-08,0.0,9,0.5004814000000001,0.43,0.55,0.02,0,0
2006-09-09,0.0,9,0.6137394,0.43,0.55,0.02,0,0
2006-09-10,0.0,9,0.6313757,0.43,0.55,0.02,0,0
2006-09-11,0.0,9,0.5540545,0.43,0.55,0.02,0,1
2006-09-12,8.9,9,0.46058009999999994,0.43,0.55,0.02,1,0
2006-09-13,0.0,9,0.4575451,0.43,0.55,0.02,0,0
2006-09-14,0.0,9,0.47664290000000004,0.43,0.55,0.02,0,0
2006-09-15,0.0,9,0.4924052,0.43,0.55,0.02,0,0
2006-09-16,0.0,9,0.5282929,0.43,0.55,0.02,0,1
2006-09-17,0.2,9,0.6005020000000001,0.43,0.55,0.02,1,1
2006-09-18,5.7,9,0.6684775,0.43,0.55,0.02,1,0
2006-09-19,0.0,9,0.7100055000000001,0.43,0.55,0.02,0,0
2006-09-20,0.0,9,0.6521031,0.43,0.55,0.02,0,0
2006-09-21,0.0,9,0.6554477,0.43,0.55,0.02,0,0
2006-09-22,0.0,9,0.7534663,0.43,0.55,0.02,0,0
2006-09-23,0.0,9,0.7835361999999999,0.43,0.55,0.02,0,1
2006-09-24,0.5,9,0.705717,0.43,0.55,0.02,1,1
2006-09-25,6.8,9,0.631679,0.43,0.55,0.02,1,0
2006-09-26,0.0,9,0.5979638,0.43,0.55,0.02,0,0
2006-09-27,0.0,9,0.6303809,0.43,0.55,0.02,0,0
2006-09-28,0.0,9,0.5718901999999999,0.43,0.55,0.02,0,1
2006-09-29,1.1,9,0.562461,0.43,0.55,0.02,1,0
2006-09-30,0.0,9,0.5369099,0.43,0.55,0.02,0,0
2006-10-01,0.0,10,0.5507954,0.18,0.8,0.02,0,0
2006-10-02,0.0,10,0.47172520000000007,0.18,0.8,0.02,0,1
2006-10-03,1.6,10,0.3750898,0.18,0.8,0.02,1,0
2006-10-04,0.0,10,0.4370867,0.18,0.8,0.02,0,1
2006-10-05,0.3,10,0.36416550000000003,0.18,0.8,0.02,1,0
2006-10-06,0.0,10,0.33971690000000004,0.18,0.8,0.02,0,1
2006-10-07,0.6,10,0.32647129999999996,0.18,0.8,0.02,1,0
2006-10-08,0.0,10,0.4628509,0.18,0.8,0.02,0,1
2006-10-09,0.3,10,0.6274469,0.18,0.8,0.02,1,1
2006-10-10,22.6,10,0.7902993,0.18,0.8,0.02,1,1
2006-10-11,13.9,10,0.8259938,0.18,0.8,0.02,1,1
2006-10-12,78.5,10,0.7964852,0.18,0.8,0.02,1,1
2006-10-13,6.5,10,0.8456125,0.18,0.8,0.02,1,1
2006-10-14,14.8,10,0.9468585999999999,0.18,0.8,0.02,1,1
2006-10-15,4.6,10,0.9046117,0.18,0.8,0.02,1,1
2006-10-16,10.3,10,0.8626249,0.18,0.8,0.02,1,1
2006-10-17,2.0,10,0.7885082,0.18,0.8,0.02,1,1
2006-10-18,0.5,10,0.6604714,0.18,0.8,0.02,1,0
2006-10-19,0.0,10,0.6775760999999999,0.18,0.8,0.02,0,1
2006-10-20,0.9,10,0.7617663,0.18,0.8,0.02,1,1
2006-10-21,9.5,10,0.825936,0.18,0.8,0.02,1,1
2006-10-22,5.9,10,0.897904,0.18,0.8,0.02,1,1
2006-10-23,4.4,10,0.9644485,0.18,0.8,0.02,1,0
2006-10-24,0.0,10,0.9783909,0.18,0.8,0.02,0,1
2006-10-25,0.2,10,0.9190644,0.18,0.8,0.02,1,1
2006-10-26,3.8,10,0.9524413,0.18,0.8,0.02,1,0
2006-10-27,0.0,10,1.017859,0.18,0.8,0.02,0,1
2006-10-28,2.2,10,1.036484,0.18,0.8,0.02,1,1
2006-10-29,0.3,10,1.116451,0.18,0.8,0.02,1,1
2006-10-30,10.0,10,1.105836,0.18,0.8,0.02,1,1
2006-10-31,1.9,10,0.9519101999999999,0.18,0.8,0.02,1,0
2006-11-01,0.0,11,0.903848,0.07,0.92,0.01,0,1
2006-11-02,1.2,11,0.8452514000000001,0.07,0.92,0.01,1,1
2006-11-03,1.1,11,0.7884356,0.07,0.92,0.01,1,1
2006-11-04,0.3,11,0.7173675,0.07,0.92,0.01,1,0
2006-11-05,0.0,11,0.7853178000000001,0.07,0.92,0.01,0,0
2006-11-06,0.0,11,0.9439281999999999,0.07,0.92,0.01,0,1
2006-11-07,31.6,11,1.00501,0.07,0.92,0.01,1,1
2006-11-08,4.7,11,0.9522065000000001,0.07,0.92,0.01,1,1
2006-11-09,2.2,11,0.9907811,0.07,0.92,0.01,1,0
2006-11-10,0.0,11,1.006066,0.07,0.92,0.01,0,1
2006-11-11,1.5,11,1.001851,0.07,0.92,0.01,1,1
2006-11-12,0.3,11,1.0764049999999998,0.07,0.92,0.01,1,1
2006-11-13,4.7,11,1.2276639999999999,0.07,0.92,0.01,1,1
2006-11-14,14.6,11,1.278737,0.07,0.92,0.01,1,1
2006-11-15,3.6,11,1.273305,0.07,0.92,0.01,1,1
2006-11-16,3.1,11,1.259039,0.07,0.92,0.01,1,1
2006-11-17,2.0,11,1.303342,0.07,0.92,0.01,1,1
2006-11-18,0.3,11,1.266169,0.07,0.92,0.01,1,1
2006-11-19,0.2,11,1.1566040000000002,0.07,0.92,0.01,1,0
2006-11-20,0.0,11,1.075965,0.07,0.92,0.01,0,1
2006-11-21,0.2,11,1.118652,0.07,0.92,0.01,1,0
2006-11-22,0.0,11,1.271388,0.07,0.92,0.01,0,0
2006-11-23,0.0,11,1.302912,0.07,0.92,0.01,0,1
2006-11-24,5.6,11,1.161769,0.07,0.92,0.01,1,1
2006-11-25,1.9,11,1.145068,0.07,0.92,0.01,1,0
2006-11-26,0.0,11,1.229971,0.07,0.92,0.01,0,1
2006-11-27,12.0,11,1.217708,0.07,0.92,0.01,1,0
2006-11-28,0.0,11,1.0909010000000001,0.07,0.92,0.01,0,0
2006-11-29,0.0,11,1.093369,0.07,0.92,0.01,0,0
2006-11-30,0.0,11,1.1295469999999999,0.07,0.92,0.01,0,0
2006-12-01,0.0,12,1.058609,0.04,0.95,0.01,0,1
2006-12-02,1.0,12,1.181809,0.04,0.95,0.01,1,1
2006-12-03,0.3,12,1.214667,0.04,0.95,0.01,1,1
2006-12-04,4.2,12,1.235017,0.04,0.95,0.01,1,0
2006-12-05,0.0,12,1.206913,0.04,0.95,0.01,0,1
2006-12-06,4.0,12,1.3019290000000001,0.04,0.95,0.01,1,1
2006-12-07,1.3,12,1.276974,0.04,0.95,0.01,1,1
2006-12-08,2.3,12,1.179604,0.04,0.95,0.01,1,1
2006-12-09,5.3,12,1.210547,0.04,0.95,0.01,1,1
2006-12-10,1.3,12,1.271407,0.04,0.95,0.01,1,1
2006-12-11,1.8,12,1.242261,0.04,0.95,0.01,1,1
2006-12-12,3.1,12,1.237447,0.04,0.95,0.01,1,0
2006-12-13,0.0,12,1.3001559999999999,0.04,0.95,0.01,0,1
2006-12-14,0.2,12,1.264003,0.04,0.95,0.01,1,0
2006-12-15,0.0,12,1.222603,0.04,0.95,0.01,0,1
2006-12-16,0.7,12,1.264736,0.04,0.95,0.01,1,0
2006-12-17,0.0,12,1.2409290000000002,0.04,0.95,0.01,0,1
2006-12-18,0.9,12,1.212979,0.04,0.95,0.01,1,1
2006-12-19,3.1,12,1.2262629999999999,0.04,0.95,0.01,1,0
2006-12-20,0.0,12,1.259166,0.04,0.95,0.01,0,0
2006-12-21,0.0,12,1.238381,0.04,0.95,0.01,0,1
2006-12-22,0.3,12,1.2727680000000001,0.04,0.95,0.01,1,0
2006-12-23,0.0,12,1.282785,0.04,0.95,0.01,0,0
2006-12-24,0.0,12,1.307081,0.04,0.95,0.01,0,0
2006-12-25,0.0,12,1.326432,0.04,0.95,0.01,0,1
2006-12-26,0.4,12,1.2481229999999999,0.04,0.95,0.01,1,0
2006-12-27,0.0,12,1.155909,0.04,0.95,0.01,0,0
2006-12-28,0.0,12,1.116228,0.04,0.95,0.01,0,0
2006-12-29,0.0,12,1.1316700000000002,0.04,0.95,0.01,0,0
2006-12-30,0.0,12,1.027061,0.04,0.95,0.01,0,0
2006-12-31,0.0,12,0.9400094999999999,0.04,0.95,0.01,0,0
2007-01-01,0.0,1,0.9408019,0.14,0.85,0.01,0,0
2007-01-02,0.0,1,0.9497476,0.14,0.85,0.01,0,0
2007-01-03,0.0,1,0.9709575,0.14,0.85,0.01,0,0
2007-01-04,0.0,1,1.006504,0.14,0.85,0.01,0,1
2007-01-05,0.2,1,1.002209,0.14,0.85,0.01,1,1
2007-01-06,2.0,1,0.9474831,0.14,0.85,0.01,1,0
2007-01-07,0.0,1,0.9454906999999999,0.14,0.85,0.01,0,0
2007-01-08,0.0,1,0.9306411,0.14,0.85,0.01,0,1
2007-01-09,0.4,1,0.912999,0.14,0.85,0.01,1,0
2007-01-10,0.0,1,0.8329915000000001,0.14,0.85,0.01,0,0
2007-01-11,0.0,1,0.8128025999999999,0.14,0.85,0.01,0,0
2007-01-12,0.0,1,0.8150472,0.14,0.85,0.01,0,0
2007-01-13,0.0,1,0.8024901,0.14,0.85,0.01,0,0
2007-01-14,0.0,1,0.7822964,0.14,0.85,0.01,0,0
2007-01-15,0.0,1,0.8182621999999999,0.14,0.85,0.01,0,0
2007-01-16,0.0,1,0.8426133,0.14,0.85,0.01,0,0
2007-01-17,0.0,1,0.7672154,0.14,0.85,0.01,0,0
2007-01-18,0.0,1,0.6686711999999999,0.14,0.85,0.01,0,0
2007-01-19,0.0,1,0.5892596,0.14,0.85,0.01,0,0
2007-01-20,0.0,1,0.5316564,0.14,0.85,0.01,0,0
2007-01-21,0.0,1,0.5034219,0.14,0.85,0.01,0,0
2007-01-22,0.0,1,0.42936090000000005,0.14,0.85,0.01,0,1
2007-01-23,0.1,1,0.4157133,0.14,0.85,0.01,1,0
2007-01-24,0.0,1,0.4656992999999999,0.14,0.85,0.01,0,0
2007-01-25,0.0,1,0.5432268,0.14,0.85,0.01,0,1
2007-01-26,0.3,1,0.5349491999999999,0.14,0.85,0.01,1,1
2007-01-27,0.1,1,0.5304164000000001,0.14,0.85,0.01,1,0
2007-01-28,0.0,1,0.5110528,0.14,0.85,0.01,0,0
2007-01-29,0.0,1,0.5041514,0.14,0.85,0.01,0,0
2007-01-30,0.0,1,0.44150320000000004,0.14,0.85,0.01,0,1
2007-01-31,4.5,1,0.395478,0.14,0.85,0.01,1,0
2007-02-01,0.0,2,0.3112417,0.6,0.1,0.3,0,0
2007-02-02,0.0,2,0.3372913,0.6,0.1,0.3,0,0
2007-02-03,0.0,2,0.3265668,0.6,0.1,0.3,0,0
2007-02-04,0.0,2,0.26505609999999996,0.6,0.1,0.3,0,0
2007-02-05,0.0,2,0.2817428,0.6,0.1,0.3,0,0
2007-02-06,0.0,2,0.31847600000000004,0.6,0.1,0.3,0,0
2007-02-07,0.0,2,0.3023225,0.6,0.1,0.3,0,1
2007-02-08,0.2,2,0.2601189,0.6,0.1,0.3,1,1
2007-02-09,4.5,2,0.1875509,0.6,0.1,0.3,1,1
2007-02-10,0.3,2,0.153288,0.6,0.1,0.3,1,0
2007-02-11,0.0,2,0.16957650000000002,0.6,0.1,0.3,0,0
2007-02-12,0.0,2,0.1581804,0.6,0.1,0.3,0,0
2007-02-13,0.0,2,0.09312533,0.6,0.1,0.3,0,1
